price,market_cap,volume
3172297.4057472767,60004119594420.945,1502549017767.8943
3126110.6055423883,59189236700878.86,1494675623522.067
3121778.81306495,59082972932099.91,1490394772545.894
3134353.218400734,59346683843862.03,1521997742009.9346
3126264.196180806,59014512058736.375,1519550310185.407
3121998.871614278,59113153580701.28,1518717933430.946
3098264.3270594617,58663813253446.6,1509073042749.3972
3112358.895682931,58908093528537.64,1480620393140.1465
3129005.849157056,59245117044745.8,1473138244645.9084
3108230.891286284,58852875516832.43,1461153223777.307
3119666.7890120177,59069583509557.96,1457425655578.7341
3112473.359241551,58936565789548.12,1461469092960.25
3131749.355944961,59298596733039.39,1480625092809.479
3124374.025552635,59159103607875.63,1438816498320.7202
3118762.3902542344,59053004881440.695,1409954615161.223
3118409.32340982,59041621698959.77,1405795428389.183
3127902.795123599,59226448437815.95,1410865351588.5122
3131905.4807572463,59300029361221.89,1356295790408.5088
3122004.3033957183,59108890909089.16,1321444999301.2095
3141092.4082786418,59387853912836.4,1299228705558.9182
3139885.8362946985,59388577213380.836,1286765818377.4963
3143599.6993267112,59524509841508.27,1247923333938.431
3132309.6398598994,59186092333191.8,1219916774194.637
3158383.3124003364,59800978554704.484,1228334529394.651
3208101.066862939,60732250775283.96,1283329455551.136
3220911.8416371453,60847222700587.11,1328647119858.1912
3218436.79932728,60919199362469.11,1328149273429.22
3200000.9395630048,60705649811993.695,1296445820931.8772
3208417.3688514545,60752723997662.46,1304029139379.2617
3193931.015247652,60478521042671.15,1322241559594.906
3170981.96702379,60043623285234.73,1330924534988.7424
3078448.4401893294,58291960439205.04,1356347361742.0825
3069263.3748767045,58118150197722.72,1511393600341.5667
3030786.2824904406,57615454589080.09,1558301720669.9216
3053778.8322096006,57919894809394.055,1671884031287.5496
2942025.8280888083,55709224328114.74,1670337340502.4282
2980114.3710801196,56620836692004.5,1864154401560.628
2877071.7029125346,54596281839717.72,1978960582104.9014
2903755.6151665896,54984862983781.13,2131402033973.533
2912174.152293601,55144326927782.1,2128101867061.5847
2890410.859552162,54732293981703.305,2160348129338.5054
2925934.491255821,55152026203826.445,2220819066244.3936
2923592.319246236,55281483127461.07,2234867266817.385
2913573.029763109,55171107139280.05,2258746829585.637
2903583.218195587,54982068894008.89,2284607007256.206
2899679.327117256,54908255246309.18,2291633504845.6074
2825402.252785812,53543261056196.85,2382374096273.278
2876494.953189547,54667579616948.336,2507178316804.116
2861760.15640629,54190467750839.2,2492717041085.044
2910132.523863425,55106633238443.3,2509947283093.855
2875142.4443302425,54445628369615.305,2501030663288.2144
2850695.4409642722,53942350974881.96,2537167523003.9336
2865424.362089471,54289955770955.38,2586797476966.998
2839782.1364453104,53979945358549.48,2583144473219.4614
2840391.7022526925,53786509391367.67,2652703295277.9614
2680526.389492212,50759401978819.19,2602307584562.3613
2661402.6211980483,51148629109794.33,2768105620801.112
2707813.4776180466,51562583055068.95,2842009833405.264
2704604.8795676134,51215631299317.41,2807755547437.0527
2726568.1917338385,51513189180600.21,2805131159889.753
2726704.0292145824,51634211762293.73,2696144376460.0527
2702768.216557124,51150335713234.445,2570293057134.134
2709832.4198540626,51270501125453.85,2565304187368.543
2659223.779167935,50384171967165.84,2538717141970.2124
2669439.7734132423,50773049984392.17,2622848997007.982
2647929.372641609,50188228165792.35,2644361702844.081
2656223.74020965,50516246670912.18,2697837829476.4976
2579315.394153063,48919973492274.54,2705563516180.651
2651696.8749192934,50192886201526.76,3063566148461.3237
2636250.1969458205,49808314836912.625,3074428336577.1753
2675588.230635331,50514181219357.3,3094161910644.372
2655330.3930946505,50283726120994.08,3085812125263.2896
2619134.08706202,49679732987923.28,3000984086622.468
2604047.4950328474,49360134994097.44,2979139157317.365
2612876.434783477,49480056722753.31,3042873655819.78
2577309.007652088,48806645007212.016,3030293657836.4805
2569563.461635008,48474981408673.22,3018231550142.9355
2575155.5728386925,48781148528594.875,3046688718642.2163
2639258.882758213,49493006320107.63,3117168368887.431
2651616.0691560027,50214083063410.43,2978365352286.535
2599901.5355814975,49238969651026.59,2766555599963.769
2618143.8383398005,49580444402600.375,2643216158973.714
2636910.8808921007,49953174296460.305,2594198045127.569
2638101.367196161,50073337622479.01,2560480431034.1543
2608034.3535340433,49389306309516.27,2517200838314.5483
2617862.6646896624,49640286072095.95,2457484080368.463
2630645.961367347,49817707946574.336,2455276787415.1494
2648717.3663029866,49798035426739.234,2451399601337.949
2630234.6879604217,49810116747474.875,2384065988048.9775
2654867.1069691707,50353951470259.99,2342499927018.0293
2661335.224280647,50399301943337.18,2338972137450.4673
2677237.637993625,50714549874806.164,2331023838326.3306
2671581.977645765,50593516497947.055,2082326853700.328
2661595.7011221256,50404500909140.484,1990670248357.7952
2673531.9500385886,50630628889736.234,1945602538454.8035
2684088.0381438355,50830569455742.14,1884291758407.8074
2620201.5362399444,49642141207177.336,1865289502922.2185
2640187.6079959827,49893974619766.25,1823197428615.7466
2631759.8500115937,49839954860097.414,1759382326593.7097
2639896.636216863,49994098507011.33,1723528457848.1797
2605130.9756647996,49335821924674.37,1661001861241.5574
2590171.065827259,49052576759162.52,1654631874204.8623
