price,market_cap,volume
34023.55316423118,5715849260729.763,122172465578.01836
34278.05981010949,5751439957409.926,74049397932.36559
34110.076659438775,5727788435263.066,118188365466.09981
34467.58121015911,5791588166881.205,119704146299.0758
34569.50734441586,5802969734683.374,120413782782.32315
34656.47556384729,5820795539247.079,117191892411.64717
35036.84680126122,5895042010064.1045,116679708726.4656
34679.54749366935,5809621688090.551,114855255924.79584
34833.55969182874,5859699583096.019,112114568134.81094
35024.7486983413,5883163576622.792,116755301448.58598
35063.05809261362,5902650431272.832,89922105827.50005
35114.05387551201,5901564919318.2705,111634141664.43536
34836.56290565363,5867425255532.27,103564331320.95668
34804.98643992569,5854700446833.812,106217775752.70705
34965.648039596366,5878777802025.554,70146148445.81512
34573.52490892353,5841956510288.518,107671414343.72462
